1100万元,169.28m²,6.5万/m²,二手商铺,社区底商-临街,1层/共2层,经营中,面宽13.1m/层高6m/进深13.22m,其他,西藏北路商铺,"办公,居民,旅游","静安区 西藏北路
                西藏北路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁8号线', 'A', '西藏北路', '距离0.00km'], ['地铁1号线', 'B', '中山北路', '距离1.02km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离0.43km'], ['上海市静安区西藏北路166号', 'B', '上海大悦城', '距离2.30km']]"
2480万元,483.19m²,5.13万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽23m/层高5.5m/进深21m,,静安寺步行街,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
280万元,65m²,4.31万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽7m/层高5m/进深8m,百货超市,,"办公,居民,旅游","静安区 静安寺
                静安区","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
230万元,71m²,3.24万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽12m/层高5.5m/进深6m,餐饮美食,,"办公,居民,旅游","静安区 静安寺
                静安寺","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.22km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.19km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.29km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.30km']]"
,,,,,,,,,,,,[],[],[]
580万元,120m²,4.83万/m²,二手商铺,临街门面-临街,1层/共1层,空置中,面宽8m/层高4.8m/进深15m,,乌鲁木齐中路商铺,"办公,居民,旅游","静安区 静安寺
                老娘舅(292上海市乌鲁木齐中路华山医院店)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
610万元,151m²,4.04万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽10m/层高5.5m/进深15m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
1000万元,119m²,8.4万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高4.5m/进深12m,餐饮美食,南京西路商铺,"办公,旅游,居民","静安区 南京西路
                南京西路589号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁10号线; 地铁2号线', 'A', '南京东路', '距离0.67km'], ['地铁1号线; 地铁2号线; 地铁8号线', 'B', '人民广场', '距离1.33km']]","[['上海市静安区西藏北路166号', 'A', '上海大悦城', '距离0.87km'], ['上海市浦东新区陆家嘴西路168号正大广场B2层', 'B', '卜蜂莲花(正大广场店)', '距离1.84km']]"
320万元,89.21m²,3.59万/m²,二手商铺,其他-临街,1层/共1层,经营中,面宽13.1m/层高5.2m/进深9.2m,餐饮美食,凯旋商务中心,,"静安区 新客站
                凯旋路1412号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁10号线; 地铁3号线; 地铁4号线', 'A', '虹桥路', '距离0.83km'], ['地铁10号线', 'B', '伊犁路', '距离0.99km']]","[['上海市长宁区凯旋路1412凯旋商务中心102室', 'A', '晖伟超市', '距离0.91km'], ['上海市徐汇区宜山路299号', 'B', '喜盈门地板木业品牌中心(宜山店)', '距离1.71km']]"
450万元,73m²,6.16万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽12m/层高4.8m/进深6m,餐饮美食,大宁国际商业广场(商业),"办公,居民,学生","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
420万元,68m²,6.18万/m²,二手商铺,商业街店铺-临街,,经营中,面宽10m/层高5m/进深6.5m,餐饮美食,南京西路商铺,"办公,居民,旅游","静安区 南京西路
                静安区南京西路静安区南京西路南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.55km'], ['地铁1号线; 地铁2号线; 地铁8号线', 'B', '人民广场', '距离1.01km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.69km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离1.09km']]"
1670万元,298.6m²,5.59万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽25m/层高5.5m/进深15m,餐饮美食,洛川东路商铺,"办公,旅游,居民","静安区 延长路
                肯德基(洛川餐厅)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
66万元,29.06m²,2.27万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽4.2m/层高5m/进深6.8m,餐饮美食,久光百货,"办公,学生,居民","静安区 静安寺
                南京西路1618号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
260万元,57m²,4.56万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽8m/层高5m/进深7.1m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
1100万元,192.19m²,5.72万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽25m/层高5.5m/进深15m,餐饮美食,洛川餐厅,"办公,居民,旅游","静安区 延长路
                洛川餐厅","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.49km'], ['地铁1号线', 'B', '中山北路', '距离1.01km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离0.81km'], ['广灵四路226号', 'B', '联华超市(广灵店)', '距离2.09km']]"
200万元,56m²,3.57万/m²,二手商铺,购物百货中心-临街,1层/共1层,经营中,面宽7m/层高4.5m/进深8m,餐饮美食,大宁国际商业广场(商业),"办公,学生,居民","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
363万元,99.7m²,3.64万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽11m/层高4.5m/进深9m,餐饮美食,南京西路商铺,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
1080万元,256m²,4.22万/m²,二手商铺,购物百货中心-临街,1层/共1层,空置中,面宽20m/层高5m/进深13m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
78万元,42m²,1.86万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高5.5m/进深7m,餐饮美食,,"办公,学生,居民","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.70km'], ['地铁1号线; 地铁2号线; 地铁8号线', 'B', '人民广场', '距离0.83km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.86km'], ['南京东路720号第一食品内(近贵州路)', 'B', '功德林净素食品专卖店(南京东路店)', '距离1.13km']]"
680万元,132m²,5.15万/m²,二手商铺,购物百货中心-临街,1层/共1层,空置中,面宽15m/层高4.5m/进深8m,餐饮美食,大宁国际商业广场(商业),"办公,旅游,学生","静安区 大宁
                大宁国际商业广场","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
650万元,108.9m²,5.97万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽11.2m/层高5.2m/进深9.9m,百货超市,北京西路商铺,"办公,居民,旅游","静安区 北京西路
                北京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.39km'], ['地铁2号线; 地铁7号线', 'B', '静安寺', '距离1.30km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.22km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离1.06km']]"
580万元,120m²,4.83万/m²,二手商铺,临街门面-临街,1层/共3层,经营中,面宽15m/层高5m/进深10m,餐饮美食,大宁国际商业广场(商业),"办公,旅游,居民","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
1.58亿元,5263m²,3万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽50m/层高6m/进深45m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                南京西路/吴江路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.55km'], ['地铁1号线; 地铁2号线; 地铁8号线', 'B', '人民广场', '距离1.01km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.69km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离1.09km']]"
,,,,,,,,,,,,[],[],[]
382万元,127.7m²,2.99万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽10m/层高5m/进深12m,餐饮美食,石门一路商铺,"办公,旅游,居民","静安区 北京西路
                南京西路石门一路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.31km'], ['地铁13号线', 'B', '淮海中路', '距离1.23km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.35km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.99km']]"
,,,,,,,,,,,,[],[],[]
500万元,105m²,4.76万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽5m/层高5m/进深21m,餐饮美食,,"办公,居民,旅游","静安区 静安寺
                乌鲁木齐中路255弄","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线; 地铁7号线', 'A', '常熟路', '距离0.37km'], ['地铁2号线; 地铁7号线', 'B', '静安寺', '距离1.19km']]","[['上海市徐汇区淮海中路999号环贸iapm商场B2', 'A', 'mabelle(环贸iapm商场店)', '距离1.19km'], ['上海市黄浦区淮海中路939-947号上海巴黎春天(淮海店)5层', 'B', 'NAUTICA(百盛购物中心店)', '距离1.32km']]"
500万元,104m²,4.81万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽8m/层高4.5m/进深13m,,大宁国际商业广场(商业),"办公,旅游,居民","静安区 大宁
                大宁国际商业广场","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
820.28万元,131m²,6.26万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽14.6m/层高5m/进深11m,餐饮美食,南京西路商铺,"办公,旅游,居民","静安区 北京西路
                南京西路589号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.21km'], ['地铁12号线', 'B', '南京西路', '距离1.09km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.94km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.03km']]"
89万元,58.32m²,1.53万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽9.7m/层高5.2m/进深9.69m,百货超市,南京西路商铺,"办公,旅游,居民","静安区 南京西路
                南京西路589号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.21km'], ['地铁12号线', 'B', '南京西路', '距离1.09km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.94km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.03km']]"
440万元,83m²,5.3万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽10m/层高4.5m/进深8m,餐饮美食,南京西路1045弄小区商铺,"办公,居民,旅游","静安区 北京西路
                南京西路1045弄","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
350万元,67.61m²,5.18万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6.1m/层高5m/进深9.7m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 中环共和新路
                大宁国际商业广场-停车场入口","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.31km'], ['地铁1号线', 'B', '上海马戏城', '距离0.65km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.51km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.74km']]"
,,,,,,,,,,,,[],[],[]
385万元,85m²,4.53万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽5.5m/层高4.5m/进深8.5m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 大宁
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
980万元,170m²,5.76万/m²,二手商铺,临街门面-临街,1层/共1层,空置中,面宽14m/层高4.5m/进深9m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.22km'], ['地铁13号线', 'B', '淮海中路', '距离1.16km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.29km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.91km']]"
,,,,,,,,,,,,[],[],[]
1050万元,269m²,3.9万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽25m/层高5m/进深12m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.37km'], ['地铁13号线', 'B', '淮海中路', '距离1.23km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.45km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离1.02km']]"
680万元,168m²,4.05万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽10m/层高4.5m/进深15m,餐饮美食,,"办公,居民,学生","静安区 阳城永和
                静安区","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
92万元,45m²,2.04万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽5m/层高5m/进深9m,餐饮美食,南京西路商铺,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
3800万元,665m²,5.71万/m²,二手商铺,商业街店铺-临街,1层/共3层,经营中,面宽5m/层高3m/进深4m,餐饮美食,静安寺步行街,,"静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.18km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.18km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.25km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.28km']]"
700万元,142m²,4.93万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽12m/层高5m/进深12m,餐饮美食,,"办公,学生,居民","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.37km'], ['地铁13号线', 'B', '淮海中路', '距离1.23km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.45km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离1.02km']]"
550万元,82m²,6.71万/m²,二手商铺,临街门面-临街,1层/共5层,经营中,面宽9m/层高5.5m/进深9m,餐饮美食,,"办公,旅游,居民","静安区 南京西路
                吴江路步行街","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.25km'], ['地铁13号线', 'B', '淮海中路', '距离1.15km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.34km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.92km']]"
,,,,,,,,,,,,[],[],[]
580万元,108m²,5.37万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽12m/层高5m/进深9m,,南京西路,"办公,居民,旅游","静安区 闸北公园
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
98万元,41m²,2.39万/m²,二手商铺,购物百货中心-临街,1层/共1层,经营中,面宽9.8m/层高5.2m/进深7.1m,餐饮美食,大宁国际商业广场(办公),"办公,居民,旅游","静安区 中环共和新路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
400万元,86m²,4.65万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽9m/层高5.5m/进深9.5m,,,"办公,居民,旅游","静安区 南京西路
                吴江路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.19km'], ['地铁13号线', 'B', '淮海中路', '距离1.16km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.23km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.88km']]"
550万元,152m²,3.62万/m²,二手商铺,购物百货中心-临街,1层/共1层,空置中,面宽15m/层高5m/进深10m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
550万元,132m²,4.17万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽13m/层高5m/进深10m,餐饮美食,,"办公,学生,居民","静安区 南京西路
                久光百货(上海店)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.16km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.21km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.19km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.21km']]"
1600万元,260m²,6.15万/m²,二手商铺,购物百货中心-临街,1层/共3层,经营中,面宽10m/层高5m/进深9m,餐饮美食,大宁国际商业广场(办公),"办公,居民,学生","静安区 彭浦
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离1.01km'], ['地铁1号线', 'B', '上海马戏城', '距离1.43km']]","[['上海市静安区灵石路737弄31乙', 'A', '联华超市(万荣小区东南)', '距离1.91km'], ['上海市静安区俞泾港路1-11号', 'B', '大润发(平型关店)', '距离1.98km']]"
